Patente,Hora,T_viaje,T_viaje_str,Velocidad
AB545YQ,2019-10-03T21:01:37,256,0:04:16,21.09375
AB316LJ,2019-10-03T21:01:39,237,0:03:57,22.78481012658228
LSO869,2019-10-03T21:03:29,240,0:04:00,22.5
AD296ZS,2019-10-03T21:03:32,226,0:03:46,23.893805309734514
AC833BO,2019-10-03T21:03:42,252,0:04:12,21.42857142857143
AA748ZC,2019-10-03T21:05:24,217,0:03:37,24.88479262672811
OUW548,2019-10-03T21:05:38,241,0:04:01,22.40663900414938
NTN493,2019-10-03T21:05:41,249,0:04:09,21.68674698795181
PON586,2019-10-03T21:05:50,239,0:03:59,22.594142259414227
AC560NA,2019-10-03T21:05:52,234,0:03:54,23.07692307692308
LDT248,2019-10-03T21:05:55,180,0:03:00,30.000000000000004
LAO222,2019-10-03T21:06:56,251,0:04:11,21.513944223107572
HRA016,2019-10-03T21:07:41,224,0:03:44,24.107142857142858
AA413VS,2019-10-03T21:09:01,199,0:03:19,27.1356783919598
AD081LE,2019-10-03T21:09:29,165,0:02:45,32.727272727272734
AC908EW,2019-10-03T21:09:34,212,0:03:32,25.471698113207548
AD598GM,2019-10-03T21:09:44,166,0:02:46,32.53012048192771
OZV576,2019-10-03T21:11:36,165,0:02:45,32.727272727272734
AC926DU,2019-10-03T21:12:57,226,0:03:46,23.893805309734514
AC668YY,2019-10-03T21:13:41,135,0:02:15,40.0
AD830JU,2019-10-03T21:13:50,121,0:02:01,44.62809917355372
AD722TU,2019-10-03T21:15:05,187,0:03:07,28.877005347593585
AC314UJ,2019-10-03T21:15:14,206,0:03:26,26.21359223300971
MLL199,2019-10-03T21:15:41,169,0:02:49,31.952662721893493
JRW711,2019-10-03T21:15:51,132,0:02:12,40.90909090909091
AB312VN,2019-10-03T21:15:53,137,0:02:17,39.416058394160586
AB966DN,2019-10-03T21:15:55,124,0:02:04,43.5483870967742
AD476ZA,2019-10-03T21:18:51,206,0:03:26,26.21359223300971
OKS971,2019-10-03T21:19:07,243,0:04:03,22.22222222222222
KDI589,2019-10-03T21:19:25,226,0:03:46,23.893805309734514
AB906ZW,2019-10-03T21:19:29,207,0:03:27,26.086956521739133
GOB837,2019-10-03T21:19:56,179,0:02:59,30.16759776536313
AD466DS,2019-10-03T21:21:24,157,0:02:37,34.39490445859873
GVH550,2019-10-03T21:21:33,219,0:03:39,24.65753424657534
JHE981,2019-10-03T21:21:59,275,0:04:35,19.636363636363637
JXO949,2019-10-03T21:22:52,222,0:03:42,24.324324324324326
LNN639,2019-10-03T21:22:53,219,0:03:39,24.65753424657534
AC466UQ,2019-10-03T21:23:07,192,0:03:12,28.125
PEM082,2019-10-03T21:23:14,213,0:03:33,25.35211267605634
MET281,2019-10-03T21:23:48,153,0:02:33,35.294117647058826
MFC282,2019-10-03T21:25:28,208,0:03:28,25.961538461538463
AA011SE,2019-10-03T21:25:44,177,0:02:57,30.50847457627119
AA007VV,2019-10-03T21:27:19,154,0:02:34,35.064935064935064
AB554VA,2019-10-03T21:27:26,143,0:02:23,37.76223776223777
IXR921,2019-10-03T21:27:39,142,0:02:22,38.028169014084504
AD309BV,2019-10-03T21:27:44,145,0:02:25,37.24137931034483
AB760YV,2019-10-03T21:29:34,155,0:02:35,34.83870967741936
MXB788,2019-10-03T21:29:36,140,0:02:20,38.57142857142857
JRW381,2019-10-03T21:29:51,165,0:02:45,32.727272727272734
MJY918,2019-10-03T21:31:51,153,0:02:33,35.294117647058826
AD175BW,2019-10-03T21:31:53,143,0:02:23,37.76223776223777
INI153,2019-10-03T21:31:54,124,0:02:04,43.5483870967742
A090CG0,2019-10-03T21:33:39,165,0:02:45,32.727272727272734
AB340EB,2019-10-03T21:35:34,208,0:03:28,25.961538461538463
AC520XB,2019-10-03T21:35:43,157,0:02:37,34.39490445859873
GZH936,2019-10-03T21:35:54,132,0:02:12,40.90909090909091
AD498KB,2019-10-03T21:37:12,146,0:02:26,36.986301369863014
AD366YK,2019-10-03T21:37:25,153,0:02:33,35.294117647058826
AD500QG,2019-10-03T21:37:34,144,0:02:24,37.5
AA595UO,2019-10-03T21:37:36,124,0:02:04,43.5483870967742
NTD616,2019-10-03T21:37:45,145,0:02:25,37.24137931034483
AD628DO,2019-10-03T21:37:53,129,0:02:09,41.860465116279066
GNO728,2019-10-03T21:38:53,203,0:03:23,26.60098522167488
AD229AB,2019-10-03T21:39:18,221,0:03:41,24.43438914027149
JYN850,2019-10-03T21:39:25,220,0:03:40,24.545454545454547
HZN034,2019-10-03T21:39:40,171,0:02:51,31.578947368421055
PPL967,2019-10-03T21:39:44,123,0:02:03,43.90243902439025
AC333HD,2019-10-03T21:41:22,132,0:02:12,40.90909090909091
AA011YO,2019-10-03T21:41:24,203,0:03:23,26.60098522167488
OUR981,2019-10-03T21:41:45,182,0:03:02,29.670329670329668
FPK590,2019-10-03T21:43:42,166,0:02:46,32.53012048192771
OUN701,2019-10-03T21:44:53,210,0:03:30,25.714285714285715
AC309GZ,2019-10-03T21:45:26,215,0:03:35,25.116279069767444
AA365DA,2019-10-03T21:46:01,187,0:03:07,28.877005347593585
AA602DN,2019-10-03T21:47:32,228,0:03:48,23.684210526315788
PNN703,2019-10-03T21:47:36,166,0:02:46,32.53012048192771
AB004CB,2019-10-03T21:47:38,144,0:02:24,37.5
HYI927,2019-10-03T21:47:43,142,0:02:22,38.028169014084504
AD672JN,2019-10-03T21:47:46,137,0:02:17,39.416058394160586
AA635RV,2019-10-03T21:49:42,219,0:03:39,24.65753424657534
KYX013,2019-10-03T21:49:52,141,0:02:21,38.297872340425535
GJM565,2019-10-03T21:50:51,185,0:03:05,29.189189189189193
AD162KX,2019-10-03T21:51:01,191,0:03:11,28.272251308900522
AD892AX,2019-10-03T21:51:21,198,0:03:18,27.272727272727273
AB241RI,2019-10-03T21:51:38,122,0:02:02,44.26229508196722
KUN036,2019-10-03T21:51:51,121,0:02:01,44.62809917355372
AA639BM,2019-10-03T21:53:36,112,0:01:52,48.214285714285715
LEB205,2019-10-03T21:55:25,122,0:02:02,44.26229508196722
AB706LN,2019-10-03T21:55:38,129,0:02:09,41.860465116279066
AC035FG,2019-10-03T21:57:27,152,0:02:32,35.526315789473685
AA039BW,2019-10-03T21:57:45,123,0:02:03,43.90243902439025
AB537CA,2019-10-03T21:59:48,126,0:02:06,42.85714285714286
KBS469,2019-10-03T22:02:57,198,0:03:18,27.272727272727273
AB914XS,2019-10-03T22:03:18,166,0:02:46,32.53012048192771
AA203NO,2019-10-03T22:04:50,184,0:03:04,29.347826086956523
AA923SX,2019-10-03T22:07:00,209,0:03:29,25.83732057416268
AC951ZQ,2019-10-03T22:07:02,266,0:04:26,20.30075187969925
AA723RO,2019-10-03T22:07:13,193,0:03:13,27.979274611398964
AD809HS,2019-10-03T22:09:05,189,0:03:09,28.571428571428573
AA032TL,2019-10-03T22:09:40,155,0:02:35,34.83870967741936
AA035JW,2019-10-03T22:11:09,210,0:03:30,25.714285714285715
AA572AF,2019-10-03T22:11:20,241,0:04:01,22.40663900414938
LJH805,2019-10-03T22:11:30,184,0:03:04,29.347826086956523
GDO775,2019-10-03T22:13:02,230,0:03:50,23.478260869565215
FTW392,2019-10-03T22:15:10,174,0:02:54,31.034482758620694
DUH577,2019-10-03T22:15:18,184,0:03:04,29.347826086956523
AC808PA,2019-10-03T22:15:25,179,0:02:59,30.16759776536313
AA052AA,2019-10-03T22:16:58,168,0:02:48,32.142857142857146
AC897RS,2019-10-03T22:17:48,161,0:02:41,33.54037267080746
AA704NL,2019-10-03T22:18:51,176,0:02:56,30.681818181818183
AA355ZZ,2019-10-03T22:19:15,198,0:03:18,27.272727272727273
AD175KG,2019-10-03T22:19:17,111,0:01:51,48.64864864864865
A059ERI,2019-10-03T22:19:34,125,0:02:05,43.2
AB576LD,2019-10-03T22:19:45,128,0:02:08,42.1875
AA425AX,2019-10-03T22:21:09,208,0:03:28,25.961538461538463
MSB302,2019-10-03T22:21:22,170,0:02:50,31.764705882352946
PJK962,2019-10-03T22:21:29,162,0:02:42,33.333333333333336
AD506DC,2019-10-03T22:21:31,256,0:04:16,21.09375
AA228QY,2019-10-03T22:23:01,178,0:02:58,30.337078651685395
AC109OX,2019-10-03T22:26:54,200,0:03:20,27.0
IDR342,2019-10-03T22:27:07,184,0:03:04,29.347826086956523
AC555MH,2019-10-03T22:28:57,191,0:03:11,28.272251308900522
AD583FV,2019-10-03T22:29:29,130,0:02:10,41.53846153846154
AA017HH,2019-10-03T22:29:41,132,0:02:12,40.90909090909091
AD046CM,2019-10-03T22:29:49,135,0:02:15,40.0
DVT987,2019-10-03T22:31:09,164,0:02:44,32.926829268292686
AA817XV,2019-10-03T22:31:14,160,0:02:40,33.75
AA329KK,2019-10-03T22:31:19,142,0:02:22,38.028169014084504
AA966ZK,2019-10-03T22:33:00,214,0:03:34,25.233644859813083
AB721NQ,2019-10-03T22:33:03,226,0:03:46,23.893805309734514
LNO020,2019-10-03T22:35:00,160,0:02:40,33.75
MLL529,2019-10-03T22:36:53,160,0:02:40,33.75
AD704SC,2019-10-03T22:36:55,205,0:03:25,26.34146341463415
ISX405,2019-10-03T22:36:57,167,0:02:47,32.33532934131737
AA274NC,2019-10-03T22:37:02,182,0:03:02,29.670329670329668
AD394YI,2019-10-03T22:37:04,200,0:03:20,27.0
HAR737,2019-10-03T22:37:52,213,0:03:33,25.35211267605634
AD265WO,2019-10-03T22:39:13,126,0:02:06,42.85714285714286
AA683UC,2019-10-03T22:39:35,140,0:02:20,38.57142857142857
AB117JX,2019-10-03T22:41:10,141,0:02:21,38.297872340425535
AB333FT,2019-10-03T22:41:13,135,0:02:15,40.0
OIJ142,2019-10-03T22:43:06,162,0:02:42,33.333333333333336
AB677FO,2019-10-03T22:45:14,164,0:02:44,32.926829268292686
LPG572,2019-10-03T22:47:06,205,0:03:25,26.34146341463415
AB246XV,2019-10-03T22:47:41,132,0:02:12,40.90909090909091
AC842CZ,2019-10-03T22:47:46,204,0:03:24,26.470588235294116
AD479RD,2019-10-03T22:47:51,163,0:02:43,33.128834355828225
AC535DX,2019-10-03T22:49:29,125,0:02:05,43.2
AB587BA,2019-10-03T22:49:32,125,0:02:05,43.2
AB488BK,2019-10-03T22:49:36,128,0:02:08,42.1875
KSY041,2019-10-03T22:49:39,169,0:02:49,31.952662721893493
AB488WV,2019-10-03T22:49:43,131,0:02:11,41.221374045801525
AD568XA,2019-10-03T22:50:55,248,0:04:08,21.7741935483871
AD490VV,2019-10-03T22:51:21,126,0:02:06,42.85714285714286
AA195FY,2019-10-03T22:52:51,129,0:02:09,41.860465116279066
AA969OK,2019-10-03T22:52:58,218,0:03:38,24.770642201834864
AB247LC,2019-10-03T22:53:07,159,0:02:39,33.9622641509434
AB091UV,2019-10-03T22:54:51,175,0:02:55,30.857142857142858
OWG419,2019-10-03T22:56:56,275,0:04:35,19.636363636363637
HZX530,2019-10-03T22:57:15,225,0:03:45,24.0
AA594VK,2019-10-03T22:59:03,191,0:03:11,28.272251308900522
AC781JK,2019-10-03T22:59:36,138,0:02:18,39.130434782608695
AC484QP,2019-10-03T22:59:45,149,0:02:29,36.241610738255034
HLU540,2019-10-03T22:59:49,156,0:02:36,34.61538461538461
OZV831,2019-10-03T23:01:25,154,0:02:34,35.064935064935064
AC047QC,2019-10-03T23:01:33,140,0:02:20,38.57142857142857
AD024GN,2019-10-03T23:02:51,158,0:02:38,34.17721518987342
NPU700,2019-10-03T23:03:00,134,0:02:14,40.298507462686565
AC314UY,2019-10-03T23:03:09,159,0:02:39,33.9622641509434
LSH717,2019-10-03T23:03:13,185,0:03:05,29.189189189189193
NCD207,2019-10-03T23:05:01,150,0:02:30,36.0
AD090SR,2019-10-03T23:05:04,178,0:02:58,30.337078651685395
AB944VV,2019-10-03T23:06:55,185,0:03:05,29.189189189189193
KXP105,2019-10-03T23:08:54,190,0:03:10,28.421052631578945
PPU868,2019-10-03T23:09:23,118,0:01:58,45.76271186440678
FYP679,2019-10-03T23:09:40,147,0:02:27,36.734693877551024
ORV652,2019-10-03T23:11:05,119,0:01:59,45.378151260504204
AD769UG,2019-10-03T23:11:07,141,0:02:21,38.297872340425535
AB932XS,2019-10-03T23:13:02,148,0:02:28,36.486486486486484
AB315UI,2019-10-03T23:14:55,165,0:02:45,32.727272727272734
AB676TY,2019-10-03T23:14:58,153,0:02:33,35.294117647058826
OUX880,2019-10-03T23:16:58,196,0:03:16,27.551020408163264
AB096CG,2019-10-03T23:17:06,191,0:03:11,28.272251308900522
EHD703,2019-10-03T23:17:55,216,0:03:36,25.0
AA836PQ,2019-10-03T23:18:50,223,0:03:43,24.2152466367713
AD764PV,2019-10-03T23:19:33,135,0:02:15,40.0
AA649EE,2019-10-03T23:19:38,121,0:02:01,44.62809917355372
NGR052,2019-10-03T23:21:01,132,0:02:12,40.90909090909091
PDY095,2019-10-03T23:21:11,136,0:02:16,39.705882352941174
A108QE0,2019-10-03T23:24:14,141,0:02:21,38.297872340425535
AC638VT,2019-10-03T23:24:55,157,0:02:37,34.39490445859873
MLM102,2019-10-03T23:27:06,221,0:03:41,24.43438914027149
OTT291,2019-10-03T23:27:08,196,0:03:16,27.551020408163264
AA644QQ,2019-10-03T23:27:09,187,0:03:07,28.877005347593585
AC110RK,2019-10-03T23:27:48,138,0:02:18,39.130434782608695
AD716ZY,2019-10-03T23:27:52,129,0:02:09,41.860465116279066
AC542FO,2019-10-03T23:28:50,196,0:03:16,27.551020408163264
AC921UT,2019-10-03T23:29:28,133,0:02:13,40.6015037593985
KUC135,2019-10-03T23:31:09,155,0:02:35,34.83870967741936
AB677HM,2019-10-03T23:31:11,137,0:02:17,39.416058394160586
DBP011,2019-10-03T23:31:16,167,0:02:47,32.33532934131737
BFB466,2019-10-03T23:31:17,167,0:02:47,32.33532934131737
AB482MC,2019-10-03T23:33:04,127,0:02:07,42.51968503937008
LPS135,2019-10-03T23:33:06,178,0:02:58,30.337078651685395
KAV477,2019-10-03T23:33:13,157,0:02:37,34.39490445859873
AA275EX,2019-10-03T23:33:18,188,0:03:08,28.72340425531915
AA719SQ,2019-10-03T23:36:48,200,0:03:20,27.0
OOW624,2019-10-03T23:39:06,125,0:02:05,43.2
NSM849,2019-10-03T23:39:31,125,0:02:05,43.2
NDU753,2019-10-03T23:39:35,169,0:02:49,31.952662721893493
MII778,2019-10-03T23:41:10,143,0:02:23,37.76223776223777
A072HPP,2019-10-03T23:42:46,149,0:02:29,36.241610738255034
AC769JC,2019-10-03T23:42:52,138,0:02:18,39.130434782608695
KWY284,2019-10-03T23:46:48,172,0:02:52,31.3953488372093
GOD675,2019-10-03T23:46:50,171,0:02:51,31.578947368421055
AA715HY,2019-10-03T23:47:52,138,0:02:18,39.130434782608695
NJU890,2019-10-03T23:49:21,127,0:02:07,42.51968503937008
JRS604,2019-10-03T23:50:55,122,0:02:02,44.26229508196722
AC447VX,2019-10-03T23:51:12,166,0:02:46,32.53012048192771
AC536DT,2019-10-03T23:52:50,163,0:02:43,33.128834355828225
MXJ164,2019-10-03T23:54:56,163,0:02:43,33.128834355828225
AB844OO,2019-10-03T23:55:04,166,0:02:46,32.53012048192771
AA250BD,2019-10-03T23:57:47,133,0:02:13,40.6015037593985
JVG167,2019-10-03T23:59:30,119,0:01:59,45.378151260504204
PKK511,2019-10-03T23:59:39,222,0:03:42,24.324324324324326
AD250OM,2019-10-04T00:02:56,172,0:02:52,31.3953488372093
AB488LZ,2019-10-04T00:02:59,131,0:02:11,41.221374045801525
GKS359,2019-10-04T00:07:05,210,0:03:30,25.714285714285715
AD824JQ,2019-10-04T00:07:10,174,0:02:54,31.034482758620694
GLA124,2019-10-04T00:07:50,152,0:02:32,35.526315789473685
AA455QG,2019-10-04T00:08:53,202,0:03:22,26.732673267326735
AB933DV,2019-10-04T00:09:28,126,0:02:06,42.85714285714286
AA470FJ,2019-10-04T00:09:30,131,0:02:11,41.221374045801525
LLZ079,2019-10-04T00:11:01,125,0:02:05,43.2
ETA571,2019-10-04T00:12:55,138,0:02:18,39.130434782608695
AD813GS,2019-10-04T00:15:00,243,0:04:03,22.22222222222222
AA195MV,2019-10-04T00:16:59,170,0:02:50,31.764705882352946
AA342CB,2019-10-04T00:17:13,178,0:02:58,30.337078651685395
AA952QV,2019-10-04T00:18:00,276,0:04:36,19.565217391304348
AA126MI,2019-10-04T00:18:53,186,0:03:06,29.032258064516128
AB478CJ,2019-10-04T00:19:15,215,0:03:35,25.116279069767444
PHJ206,2019-10-04T00:23:12,150,0:02:30,36.0
AD824YR,2019-10-04T00:24:59,152,0:02:32,35.526315789473685
AA792CE,2019-10-04T00:25:04,149,0:02:29,36.241610738255034
MMN365,2019-10-04T00:27:03,198,0:03:18,27.272727272727273
AD779IH,2019-10-04T00:27:54,143,0:02:23,37.76223776223777
AC774CX,2019-10-04T00:29:17,118,0:01:58,45.76271186440678
LDX576,2019-10-04T00:29:25,128,0:02:08,42.1875
AD869JR,2019-10-04T00:29:26,136,0:02:16,39.705882352941174
OIH245,2019-10-04T00:29:33,156,0:02:36,34.61538461538461
AC985HT,2019-10-04T00:30:59,134,0:02:14,40.298507462686565
KER412,2019-10-04T00:31:03,124,0:02:04,43.5483870967742
AD772AV,2019-10-04T00:32:52,138,0:02:18,39.130434782608695
LZP448,2019-10-04T00:33:01,164,0:02:44,32.926829268292686
AA691QU,2019-10-04T00:33:02,125,0:02:05,43.2
IIP153,2019-10-04T00:33:03,144,0:02:24,37.5
AB380LG,2019-10-04T00:34:51,171,0:02:51,31.578947368421055
AB846EG,2019-10-04T00:35:07,179,0:02:59,30.16759776536313
AB736PE,2019-10-04T00:37:03,217,0:03:37,24.88479262672811
AC502OR,2019-10-04T00:37:05,189,0:03:09,28.571428571428573
AB648BP,2019-10-04T00:37:07,172,0:02:52,31.3953488372093
AB171GR,2019-10-04T00:37:40,154,0:02:34,35.064935064935064
AD704WS,2019-10-04T00:37:54,137,0:02:17,39.416058394160586
AD533CA,2019-10-04T00:37:58,120,0:02:00,45.0
LPO590,2019-10-04T00:37:59,139,0:02:19,38.84892086330935
POO449,2019-10-04T00:39:28,132,0:02:12,40.90909090909091
KUS391,2019-10-04T00:41:09,162,0:02:42,33.333333333333336
IKO842,2019-10-04T00:41:11,126,0:02:06,42.85714285714286
OES115,2019-10-04T00:41:24,150,0:02:30,36.0
PHN386,2019-10-04T00:41:26,131,0:02:11,41.221374045801525
AD290QI,2019-10-04T00:42:50,157,0:02:37,34.39490445859873
AC063SO,2019-10-04T00:42:58,220,0:03:40,24.545454545454547
HTO965,2019-10-04T00:43:00,135,0:02:15,40.0
AC264JN,2019-10-04T00:45:08,164,0:02:44,32.926829268292686
AD901JC,2019-10-04T00:47:09,180,0:03:00,30.000000000000004
AD767IG,2019-10-04T00:47:52,151,0:02:31,35.76158940397351
JSI697,2019-10-04T00:48:52,188,0:03:08,28.72340425531915
LMN255,2019-10-04T00:49:18,120,0:02:00,45.0
GNA170,2019-10-04T00:51:15,129,0:02:09,41.860465116279066
KZM789,2019-10-04T00:52:50,140,0:02:20,38.57142857142857
AA769WW,2019-10-04T00:52:55,137,0:02:17,39.416058394160586
AB659GR,2019-10-04T00:54:51,149,0:02:29,36.241610738255034
GGR911,2019-10-04T00:54:55,152,0:02:32,35.526315789473685
NCD016,2019-10-04T00:55:00,163,0:02:43,33.128834355828225
JXZ943,2019-10-04T00:55:05,158,0:02:38,34.17721518987342
AD818NB,2019-10-04T00:56:56,180,0:03:00,30.000000000000004
MMI951,2019-10-04T00:56:59,168,0:02:48,32.142857142857146
AC398AU,2019-10-04T00:57:52,135,0:02:15,40.0
AD851ZO,2019-10-04T00:59:17,129,0:02:09,41.860465116279066
AB612CK,2019-10-04T00:59:18,122,0:02:02,44.26229508196722
AD786CJ,2019-10-04T00:59:36,120,0:02:00,45.0
AB617EG,2019-10-04T01:00:55,127,0:02:07,42.51968503937008
AA791PE,2019-10-04T01:01:16,121,0:02:01,44.62809917355372
AA859KJ,2019-10-04T01:04:51,162,0:02:42,33.333333333333336
NJS818,2019-10-04T01:06:53,180,0:03:00,30.000000000000004
LPT840,2019-10-04T01:07:36,148,0:02:28,36.486486486486484
LTS668,2019-10-04T01:07:47,137,0:02:17,39.416058394160586
AC521MF,2019-10-04T01:08:52,190,0:03:10,28.421052631578945
OTM599,2019-10-04T01:08:55,190,0:03:10,28.421052631578945
AC485IY,2019-10-04T01:09:26,149,0:02:29,36.241610738255034
AA190JT,2019-10-04T01:09:29,141,0:02:21,38.297872340425535
A101RMM,2019-10-04T01:10:54,134,0:02:14,40.298507462686565
AC394CR,2019-10-04T01:11:10,126,0:02:06,42.85714285714286
IAH555,2019-10-04T01:13:03,147,0:02:27,36.734693877551024
OPE319,2019-10-04T01:13:23,177,0:02:57,30.50847457627119
AB038SG,2019-10-04T01:16:48,183,0:03:03,29.508196721311474
AB594DE,2019-10-04T01:16:54,195,0:03:15,27.692307692307693
AC492KO,2019-10-04T01:17:39,134,0:02:14,40.298507462686565
JZH915,2019-10-04T01:19:16,130,0:02:10,41.53846153846154
AD445AW,2019-10-04T01:19:28,127,0:02:07,42.51968503937008
OXP460,2019-10-04T01:21:06,124,0:02:04,43.5483870967742
AB139GL,2019-10-04T01:21:09,133,0:02:13,40.6015037593985
AB842RT,2019-10-04T01:21:13,146,0:02:26,36.986301369863014
AB665EI,2019-10-04T01:21:16,142,0:02:22,38.028169014084504
KRD371,2019-10-04T01:22:55,148,0:02:28,36.486486486486484
AA220KJ,2019-10-04T01:23:01,145,0:02:25,37.24137931034483
AB594QB,2019-10-04T01:24:49,155,0:02:35,34.83870967741936
AA267IY,2019-10-04T01:27:35,131,0:02:11,41.221374045801525
AC519NH,2019-10-04T01:32:35,131,0:02:11,41.221374045801525
AC632ID,2019-10-04T01:32:49,137,0:02:17,39.416058394160586
LOW277,2019-10-04T01:34:57,158,0:02:38,34.17721518987342
MPK864,2019-10-04T01:41:37,273,0:04:33,19.78021978021978
AD109OV,2019-10-04T01:49:21,140,0:02:20,38.57142857142857
AA894HG,2019-10-04T01:49:26,129,0:02:09,41.860465116279066
AB611FE,2019-10-04T01:54:52,174,0:02:54,31.034482758620694
AA021BG,2019-10-04T01:56:49,200,0:03:20,27.0
AD599SS,2019-10-04T01:59:18,155,0:02:35,34.83870967741936
AB265ZQ,2019-10-04T01:59:33,125,0:02:05,43.2
AA155NV,2019-10-04T02:02:50,139,0:02:19,38.84892086330935
AD086HP,2019-10-04T02:02:52,142,0:02:22,38.028169014084504
AC736LC,2019-10-04T02:04:53,160,0:02:40,33.75
AC860GM,2019-10-04T02:12:48,140,0:02:20,38.57142857142857
AB733EC,2019-10-04T02:19:18,134,0:02:14,40.298507462686565
LLO905,2019-10-04T02:22:53,147,0:02:27,36.734693877551024
AC992MK,2019-10-04T02:22:54,137,0:02:17,39.416058394160586
AB536WR,2019-10-04T02:30:59,327,0:05:27,16.51376146788991
AB676XR,2019-10-04T02:39:22,126,0:02:06,42.85714285714286
NAT255,2019-10-04T02:40:55,129,0:02:09,41.860465116279066
AB356PK,2019-10-04T02:52:52,129,0:02:09,41.860465116279066
JWU686,2019-10-04T02:56:53,183,0:03:03,29.508196721311474
AD301CG,2019-10-04T03:01:01,135,0:02:15,40.0
AA052WA,2019-10-04T03:06:50,178,0:02:58,30.337078651685395
NBX099,2019-10-04T03:07:33,131,0:02:11,41.221374045801525
AD519MS,2019-10-04T03:10:57,138,0:02:18,39.130434782608695
AD772AX,2019-10-04T03:12:55,137,0:02:17,39.416058394160586
AC990WW,2019-10-04T03:14:52,164,0:02:44,32.926829268292686
AC218HY,2019-10-04T03:16:51,166,0:02:46,32.53012048192771
KTR135,2019-10-04T03:17:39,139,0:02:19,38.84892086330935
LIZ587,2019-10-04T03:22:50,135,0:02:15,40.0
AB282FO,2019-10-04T03:31:02,132,0:02:12,40.90909090909091
PBA236,2019-10-04T03:34:56,159,0:02:39,33.9622641509434
HPY779,2019-10-04T03:42:46,190,0:03:10,28.421052631578945
AD715VE,2019-10-04T03:47:36,135,0:02:15,40.0
OCW630,2019-10-04T03:56:53,179,0:02:59,30.16759776536313
AC250OB,2019-10-04T04:04:53,150,0:02:30,36.0
AD614AU,2019-10-04T04:07:41,120,0:02:00,45.0
AD252GD,2019-10-04T04:07:46,122,0:02:02,44.26229508196722
GCT307,2019-10-04T04:12:48,143,0:02:23,37.76223776223777
AC529LF,2019-10-04T04:21:02,112,0:01:52,48.214285714285715
AB420EA,2019-10-04T04:29:19,131,0:02:11,41.221374045801525
AA890KC,2019-10-04T04:30:52,137,0:02:17,39.416058394160586
AB819KD,2019-10-04T04:30:58,132,0:02:12,40.90909090909091
AC067SI,2019-10-04T04:34:50,156,0:02:36,34.61538461538461
AC485EV,2019-10-04T04:37:36,132,0:02:12,40.90909090909091
AC447OC,2019-10-04T04:46:52,172,0:02:52,31.3953488372093
AA853BW,2019-10-04T04:54:50,182,0:03:02,29.670329670329668
AD406XR,2019-10-04T04:56:53,186,0:03:06,29.032258064516128
AC576ZZ,2019-10-04T05:05:53,125,0:02:05,43.2
PNB149,2019-10-04T05:06:54,185,0:03:05,29.189189189189193
JWM242,2019-10-04T05:06:56,177,0:02:57,30.50847457627119
AD802OB,2019-10-04T05:09:25,124,0:02:04,43.5483870967742
NOY690,2019-10-04T05:16:49,177,0:02:57,30.50847457627119
